,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#169 Crobat,,,,,Lv.45,,,#430 Honchkrow,,,,,Lv.45,,,#462 Magnezone,,,,,Lv.45,,,#461 Weavile,,,,,Lv.46,,,,,,,,,,,,,,,,
,,,,,POISON,,,FLYING,,,,,DARK,,,FLYING,,,,,ELECTRIC,,,STEEL,,,,,DARK,,,ICE,,,,,,,,,,,,,,,,,
,,GALACTIC BOSS CYRUS [913],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,
,,,85,90,80,70,80,130,535,,100,125,52,105,52,71,505,,70,70,115,130,90,60,535,,70,120,65,45,85,125,510,,,,,,,,,,,,,,,,
,,Asks you to fight him after you examined the mural. You can say no and prepare yourself more,,Wise Glasses,,,Inner Focus,,,,,Scope Lens,,,Super Luck឵឵ ឵,,,,,Life Orb,,,Magnet Pull,,,,,Expert Belt,,,Technician (!),,,,,,,,,,,,,,,,,,
,,,Docile (Neutral),,,,,,31 IV,,"Sassy (+SpD, -Spe)",,,,,,31 IV,,"Adamant (+Atk, -SpA)",,,,,,31 IV,,"Adamant (+Atk, -SpA)",,,,,,31 IV,,,,,,,,,,,,,,,,
,,,Sludge Bomb,,,,90,100%,10PP,,Brave Bird,,,,120,100%,15PP,,Thunderbolt,,,,90᠋,100%,15PP,,Feint Attack,,,,60,--,20PP,,,,,,,,,,,,,,,,
,,,Air Slash,,,,75,95%,15PP᠋,,Night Slash,,,,70,100%,15PP,,Flash Cannon,,,,80,100%,10PP,,Icicle Crash (!),,,,85,90%,10PP,,,,,,,,,,,,,,,,
,,Once beaten he leaves and the Elder of the town gives you the HM03 Surf,Giga Drain,,,,75᠎,100%,10PP,,Swagger,,,,--,85%᠋,15PP,,Thunder Wave,,,,--,90%᠎,20PP,,Ice Shard,,,,40,100%,30PP,,,,,,,,,,,,,,,,
,,,Hypnosis,,,,--,60%᠋,20PP,,Torment,,,,--,100%,15PP,,Mirror Coat,,,,--,100%,20PP,,Swords Dance,,,,--,--,20PP᠎,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,THE GS BALL YOU CAN FIND IN THE SHRINE AT THE CENTER OF THE VILLAGE UNLOCKS THE CELEBI EVENT. FOR MORE INFORMATION ON IT AND ON THE FIGHTS PART OF THAT QUEST YOU CAN FOLLOW THIS LINK TO LEARN ALL ABOUT IT :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SURF IS NOW ACCESSIBLE ! YOU CAN NOW BACKTRACK TO PREVIOUS AREAS AND FIGHT THESE TRAINERS :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OREBURGH GATE ~ B1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#448 Lucario,,,,,Lv.45,,,#076 Golem,,,,,Lv.45,,,#398 Staraptor,,,,,Lv.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FIGHTING,,,STEEL,,,,,ROCK,,,GROUND,,,,,NORMAL,,,FLYING,,,,,,,,,,,,,,,,,,,,,,,,,
,,VETERAN GRANT [240],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,70,110,70,115,70,90,525,,80,120᠎,130,55,65,45,495᠎,,85,120,70,50,60᠎,100,485᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be found at the left end of the lake,,No Item,,,Adaptability (!),,,,,No Item,,,Rock Head,,,,,No Item,,,Reckless (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mild (+SpA, -Def)",,,,,,30 IV,,"Brave (+Atk, -Spe)",,,,,,30 IV,,"Lonely (+Atk, -Def)",,,,,,30 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,If you get past him you can find :,Me First,,,,--,--,20PP,,Stealth Rock,,,,--,--,20PP,,Close Combat,,,,120,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,Light Clay and TM01s Focus Punch,Dragon Pulse,,,,85᠋,100%,10PP,,Earthquake,,,,100,100%,10PP,,Take Down,,,,90,85%,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Blaze Kick,,,,90᠎,100%᠎,10PP,,Rock Blast,,,,25,90%᠎,10PP,,Roost,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS UP AND DOWN),Close Combat,,,,120,100%,5PP,,Explosion,,,,250,100%,5PP,,Agility,,,,--,--,30PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#340 Whiscash,,,,,Lv.44,,,#130 Gyarados,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,GROUND,,,,,WATER,,,FLYING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FISHERMAN CODY [43],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,110,78,73,76,71,60,468,,95,125,79,60,100,81,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fisherman at the base of a cliff in the middle of the area. Accessible with Surf when taking the stairs past the walking Black Belt,,No Item,,,Oblivious,,,,,No Item,,,Intimidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lax (+Def, -SpD)",,,,,,12 IV,,"Naive (+Spe, -SpD)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thrash,,,,120᠎,100%,10PP᠋,,Crunch,,,,80,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Muddy Water,,,,90᠋,85%,10PP,,Dragon Dance,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Doesn't give you aaannnything,Future Sight,,,,120᠎,100%᠎,10PP᠋,,Outrage,,,,120,100%,10PP᠋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS RIGHT),Earthquake,,,,100,100%,10PP,,Hydro Pump,,,,110᠋,80%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#055 Golduck,,,,,Lv.43,,,#226 Mantine,,,,,Lv.43,,,#222 Corsola,,,,,Lv.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,PSYCHIC ឵,,,,,WATER,,,FLYING,,,,,WATER,,,ROCK,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER HALEY [105],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,80,82,78,95,80,85,500,,85᠎,40,70,80,140,70,485᠎,,65᠎,45᠋,115᠎,90᠎,115᠎,35,465᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,You can find her when surfing down from the beach,,No Item,,,Damp,,,,,No Item,,,Swift Swim,,,,,No Item,,,Hustle,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Careful (+SpD, -SpA)",,,,,,12 IV,,"Jolly (+Spe, -SpA)",,,,,,12 IV,,"Gentle (+SpD, -Def)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Power Gem,,,,80᠎,100%,20PP,,Aqua Ring,,,,--,--,20PP,,Earth Power,,,,90,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Psychic,,,,90,100%,10PP,,Mirror Coat,,,,--,100%,20PP,,Endure,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Psych Up,,,,--,--,10PP,,Bounce,,,,85,85%,5PP,,Rock Blast,,,,25,90%᠎,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Future Sight,,,,120᠎,100%᠎,10PP᠋,,Tailwind,,,,--,--,15PP᠋,,Aqua Ring,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#130 Gyarados,,,,,Lv.43,,,#130 Gyarados,,,,,Lv.43,,,#130 Gyarados,,,,,Lv.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,FLYING,,,,,WATER,,,FLYING,,,,,WATER,,,FLYING,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER SHELTIN [103],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,95,125,79,60,100,81,540,,95,125,79,60,100,81,540,,95,125,79,60,100,81,540,,,,,,,,,,,,,,,,,,,,,,,,
,,When you go down and left after Swimmer Haley,,No Item,,,Intimidate,,,,,No Item,,,Intimidate,,,,,No Item,,,Intimidate,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Quirky (Neutral),,,,,,12 IV,,Quirky (Neutral),,,,,,12 IV,,Quirky (Neutral),,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Scary Face,,,,--,100%᠎,10PP,,Scary Face,,,,--,100%᠎,10PP,,Scary Face,,,,--,100%᠎,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,He sort of guards a Max Revive and a hidden Big Pearl,Crunch,,,,80,100%,15PP,,Crunch,,,,80,100%,15PP,,Crunch,,,,80,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Dragon Dance,,,,--,--,20PP,,Dragon Dance,,,,--,--,20PP,,Dragon Dance,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(SWIMS IN CIRCLES CLOCKWISE),Outrage,,,,120,100%,10PP᠋,,Outrage,,,,120,100%,10PP᠋,,Outrage,,,,120,100%,10PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#186 Politoed,,,,,Lv.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SAILOR PAUL [110],HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90,75,75,90,100,70,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Only Sailor in the surf accessible area,,No Item,,,Drizzle (!),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Sassy (+SpD, -Spe)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Double Slap,,,,15,85%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Perish Song,,,,--,--,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Swagger,,,,--,85%᠋,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS UP),Bounce,,,,85,85%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#279 Pelipper,,,,,Lv.44,,,#457 Lumineon,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,FLYING,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER MARY [106],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60,50,110᠎,95᠎,80᠎,65,460᠎,,70᠎,40᠋,75᠋,105᠎,90᠎,105᠎,485᠎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or with Swimmer Evan in a double battle,,No Item,,,Drizzle (!),,,,,No Item,,,Swift Swim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Quirky (Neutral),,,,,,12 IV,,Hardy (Neutral),,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Roost,,,,--,--,10PP,,Aqua Tail,,,,90,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team on the left side of the battle,Air Slash,,,,75,95%,15PP᠋,,Silver Wind,,,,60,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Her and Evan guard a Water Stone,Tailwind,,,,--,--,15PP᠋,,Aqua Ring,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS LEFT),Uproar,,,,90᠎,100%,10PP,,Whirlpool,,,,35᠎,85%᠎,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#195 Quagsire,,,,,Lv.44,,,#319 Sharpedo,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,GROUND,,,,,WATER,,,DARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER EVAN [104],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,95,95᠎,95᠎,65,65,35,450᠎,,70,120,40,95,40,95,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or with Swimmer Mary in a double battle,,No Item,,,Water Absorb឵ ឵,,,,,No Item,,,Speed Boost (!),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Quirky (Neutral),,,,,,12 IV,,"Modest (+SpA, -Atk)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Body Slam,,,,85,100%,15PP,,Night Slash,,,,70,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Team on the right side of the battle,Earthquake,,,,100,100%,10PP,,Crunch,,,,80,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Counter,,,,--,100%,20PP,,Poison Fang,,,,65᠎,95%᠋,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS RIGHT AND DOWN),Rain Dance,,,,--,--,5PP,,Skull Bash,,,,130᠎,100%,10PP᠎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FUEGO IRONWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#066 Machop,,,,,Lv.42,,,#067 Machoke,,,,,Lv.43,,,#068 Machamp,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FIGHTING,,,,,,,,FIGHTING,,,,,,,,FIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WORKER DILLAN [844],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,70,80,50,35,35,35,305,,80,100,70,50,60,45,405,,90,130,80,65,85,55,505,,,,,,,,,,,,,,,,,,,,,,,,
,,Top Left worker,,No Item,,,Guts,,,,,No Item,,,Guts,,,,,No Item,,,Guts,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Rash (+SpA, -SpD)",,,,,,12 IV,,Bashful (Neutral),,,,,,12 IV,,"Quiet (+SpA, -Spe)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Counter,,,,--,100%,20PP,,Payback,,,,50,100%,10PP,,Payback,,,,50,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Bulk Up,,,,--,--,20PP,,Counter,,,,--,100%,20PP,,Counter,,,,--,100%,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cross Chop,,,,100,80%,5PP,,Bulk Up,,,,--,--,20PP,,Bulk Up,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS DOWN AND LEFT),Scary Face,,,,--,100%᠎,10PP,,Cross Chop,,,,100,80%,5PP,,Cross Chop,,,,100,80%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#081 Magnemite,,,,,Lv.42,,,#081 Magnemite,,,,,Lv.42,,,#208 Steelix,,,,,Lv.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ELECTRIC,,,STEEL,,,,,ELECTRIC,,,STEEL,,,,,STEEL,,,GROUND,,,,,,,,,,,,,,,,,,,,,,,,,
,,WORKER HOLDEN [845],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,25,35,70,95,55,45,325,,25,35,70,95,55,45,325,,75,105᠎,200,45᠋,65,30,520᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,Top Center worker,,No Item,,,Magnet Pull,,,,,No Item,,,Magnet Pull,,,,,No Item,,,Rock Head,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Careful (+SpD, -SpA)",,,,,,12 IV,,"Careful (+SpD, -SpA)",,,,,,12 IV,,"Timid (+Spe, -Atk)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Flash Cannon,,,,80,100%,10PP,,Flash Cannon,,,,80,100%,10PP,,Crunch,,,,80,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Screech,,,,--,85%,40PP,,Screech,,,,--,85%,40PP,,Stone Edge,,,,100,80%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thunderbolt,,,,90᠋,100%,15PP,,Thunderbolt,,,,90᠋,100%,15PP,,Double-Edge,,,,120,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS UP AND DOWN),Lock-On,,,,--,--,5PP,,Lock-On,,,,--,--,5PP,,Sandstorm,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#126 Magmar,,,,,Lv.43,,,#219 Magcargo,,,,,Lv.43,,,#078 Rapidash,,,,,Lv.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FIRE,,,,,,,,FIRE,,,ROCK,,,,,FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WORKER CONRAD [846],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,65,95,57,100,85,93,495,,60᠎,50,150᠎,110᠎,100᠎,30,500᠎,,65,100,70,80,80,105,500,,,,,,,,,,,,,,,,,,,,,,,,
,,Bottom worker,,No Item,,,Flame Body,,,,,No Item,,,Solid Rock (!),,,,,No Item,,,Flame Body (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,Only mandatory trainer here if you try to get to Mr Fuego. Mr Fuego allows you to trade Star Pieces for one of each color of shard.  There are TM35s Flamethrower next to the furnace he's standing close to.,"Lax (+Def, -SpD)",,,,,,12 IV,,"Hasty (+Spe, -Def)",,,,,,12 IV,,"Rash (+SpA, -SpD)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Lava Plume,,,,80,100%,15PP,,Earth Power,,,,90,100%,10PP,,Flare Blitz,,,,120,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sunny Day,,,,--,--,5PP,,Flamethrower,,,,90᠋,100%,15PP,,Fury Attack,,,,15,85%,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cross Chop,,,,100,80%,5PP,,Power Gem,,,,80᠎,100%,20PP,,Double-Edge,,,,120,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS LEFT),Flamethrower,,,,90᠋,100%,15PP,,Body Slam,,,,85,100%,15PP,,Bounce,,,,85,85%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BACK TO THE MAIN STORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#184 Azumarill,,,,,Lv.43,,,#134 Vaporeon,,,,,Lv.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,FAIRY឵ ឵,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TUBER MARIEL [360],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,110᠎,50,80,80᠎,80,50,450᠎,,130,65,60,110,95,65,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or with Tuber Trenton in a double battle,,No Item,,,Huge Power឵ ឵,,,,,No Item,,,Water Absorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Jolly (+Spe, -SpA)",,,,,,12 IV,,"Relaxed (+Def, -Spe)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Aqua Ring,,,,--,--,20PP,,Muddy Water,,,,90᠋,85%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,In a double battle her team is on the left,Rain Dance,,,,--,--,5PP,,Ice Beam,,,,90᠋,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Belly Drum,,,,--,--,10PP,,Last Resort,,,,140᠎,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS LEFT),Double-Edge,,,,120,100%,15PP,,Hydro Pump,,,,110᠋,80%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#061 Poliwhirl,,,,,Lv.42,,,#423 Gastrodon,,,,,Lv.42,,,#400 Bibarel,,,,,Lv.42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,WATER,,,GROUND,,,,,NORMAL,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,
,,TUBER TRENTON [358],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,65,65,65,50,50,90,385,,111,83,68,92,82,39,475,,94᠎,100᠎,65᠎,55,65᠎,71,450᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or with Tuber Mariel in a double battle,,No Item,,,Water Absorb,,,,,No Item,,,Sticky Hold,,,,,No Item,,,Simple,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Rash (+SpA, -SpD)",,,,,,12 IV,,"Mild (+SpA, -Def)",,,,,,12 IV,,"Relaxed (+Def, -Spe)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
