,,,Energy Ball,,,,90᠎,100%,10PP,,Psychic,,,,90,100%,10PP,,Return,,,,--,100%,20PP,,Earth Power,,,,90,100%,10PP,,,,,,,,,,,,,,,,
,,,Moonblast (!),,,,95,100%,15PP,,Moonblast (!),,,,95,100%,15PP,,High Jump Kick,,,,130᠎,90%,10PP᠋,,Sludge Bomb,,,,90,100%,10PP,,,,,,,,,,,,,,,,
,,,Sludge Bomb,,,,90,100%,10PP,,Thunderbolt,,,,90᠋,100%,15PP,,Bounce,,,,85,85%,5PP,,Thunderbolt,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,
,,,Earth Power,,,,90,100%,10PP,,Shadow Ball,,,,80,100%,15PP,,Fake Out,,,,40,100%,10PP,,Flamethrower,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#468 Togekiss,,,,,Lv.72,,,#242 Blissey,,,,,Lv.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FAIRY឵ ឵,,,FLYING,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COLLECTOR IVAN [650],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),85,50,95,120,115,80,545,,255,10,10,75,135,55,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Serene Grace឵ ឵,,,,,No Item,,,Serene Grace឵ ឵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Calm (+SpD, -Atk)",,,,,,12 IV,,"Calm (+SpD, -Atk)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sky Attack,,,,140,90%,5PP,,Light Screen,,,,--,--,30PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Extreme Speed,,,,80,100%,5PP,,Healing Wish,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Aura Sphere,,,,80᠋,--,20PP,,Counter,,,,--,100%,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Air Slash,,,,75,95%,15PP᠋,,Double-Edge,,,,120,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#344 Claydol,,,,,Lv.72,,,#006 Charizard,,,,,Lv.72,,,#103 Exeggutor,,,,,Lv.72,,,#359 Absol,,,,,Lv.72,,,,,,,,,,,,,,,,
,,,,,GROUND,,,PSYCHIC,,,,,FIRE,,,DRAGON ឵,,,,,GRASS,,,PSYCHIC,,,,,DARK,,,,,,,,,,,,,,,,,,,,
,,ACE TRAINER JAKE [663],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),60,70,105,70,120,75,500,,78,84,78,110᠎,85,100,535᠎,,95,95,85,125,75᠎,55,530᠎,,65,130,60,85᠎,60,85᠎,485᠎,,,,,,,,,,,,,,,,
,,,,No Item,,,Levitate,,,,,No Item,,,Levitate (!),,,,,No Item,,,Chlorophyll,,,,,No Item,,,Super Luck឵ ឵,,,,,,,,,,,,,,,,,,
,,,"Gentle (+SpD, -Def)",,,,,,30 IV,,"Naughty (+Atk, -SpD)",,,,,,30 IV,,"Rash (+SpA, -SpD)",,,,,,30 IV,,"Bold (+Def, -Atk)",,,,,,30 IV,,,,,,,,,,,,,,,,
,,,Psychic,,,,90,100%,10PP,,Flamethrower,,,,90᠋,100%,15PP,,Energy Ball,,,,90᠎,100%,10PP,,Sucker Punch,,,,70᠋,100%,5PP,,,,,,,,,,,,,,,,
,,,Earthquake,,,,100,100%,10PP,,Dragon Pulse,,,,85᠋,100%,10PP,,Psychic,,,,90,100%,10PP,,Megahorn,,,,120,85%,10PP,,,,,,,,,,,,,,,,
,,,Shadow Ball,,,,80,100%,15PP,,Air Slash,,,,75,95%,15PP᠋,,Ancient Power,,,,60,100%,5PP,,Psycho Cut,,,,70,100%,20PP,,,,,,,,,,,,,,,,
,,,Self-Destruct,,,,200,100%,5PP,,Crunch,,,,80,100%,15PP,,Stun Spore,,,,--,75%,30PP,,Slash,,,,70,100%,20PP,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#366 Clamperl,,,,,Lv.70,,,#367 Huntail,,,,,Lv.70,,,#368 Gorebyss,,,,,Lv.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,WATER,,,,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FISHERMAN MIGUEL [685],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),35,64,85,74,55,32,345,,55,104,105,94,75,52,485,,55,84,105,114,75,52,485,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Shell Armor,,,,,No Item,,,Swift Swim,,,,,No Item,,,Swift Swim,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hasty (+Spe, -Def)",,,,,,12 IV,,"Sassy (+SpD, -Spe)",,,,,,12 IV,,"Impish (+Def, -SpA)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Whirlpool,,,,35᠎,85%᠎,15PP,,Baton Pass,,,,--,--,40PP,,Baton Pass,,,,--,--,40PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Iron Defense,,,,--,--,15PP,,Confuse Ray,,,,--,100%,10PP,,Confuse Ray,,,,--,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Water Pulse,,,,60,100%,20PP,,Super Fang,,,,--,90%,10PP,,Barrier,,,,--,--,20PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,,Muddy Water,,,,90᠋,85%,10PP,,Hydro Pump,,,,110᠋,80%,5PP,,Hydro Pump,,,,110᠋,80%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#402 Kricketune,,,,,Lv.71,,,#295 Exploud,,,,,Lv.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,BUG,,,,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GUITARIST TONY [694],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),80᠎,115᠎,70᠎,50᠋,70᠎,65,450᠎,,104,91,63,91,73᠎,68,490᠎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Technician (!),,,,,No Item,,,Soundproof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bold (+Def, -Atk)",,,,,,12 IV,,"Mild (+SpA, -Def)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Heal Bell,,,,--,--,5PP,,Crunch,,,,80,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Bug Buzz,,,,90,100%,10PP,,Hammer Arm,,,,100,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hyper Voice,,,,90,100%,10PP,,Endeavor,,,,--,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Perish Song,,,,--,--,5PP,,Hyper Beam,,,,150,90%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CANALAVE CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IRON ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CANALAVE CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LAKE VALOR & LAKE VERITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#467 Magmortar,,,,,Lv.72,,,#003 Venusaur,,,,,Lv.72,,,#230 Kingdra,,,,,Lv.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FIRE,,,,,,,,GRASS,,,POISON,,,,,WATER,,,DRAGON,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACE TRAINER DALTON [648],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),75,95,67,125,95,83,540,,80,82,83,110᠎,100,80,535᠎,,75,95,95,95,95,85,540,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Flame Body,,,,,No Item,,,Thick Fat (!),,,,,No Item,,,Swift Swim,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hardy (Neutral),,,,,,30 IV,,Serious (Neutral),,,,,,30 IV,,"Impish (+Def, -SpA)",,,,,,30 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Flamethrower,,,,90᠋,100%,15PP,,Petal Dance,,,,120᠎,100%,10PP᠋,,Muddy Water,,,,90᠋,85%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thunderbolt,,,,90᠋,100%,15PP,,Sludge Bomb,,,,90,100%,10PP,,Ice Beam,,,,90᠋,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Psychic,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Dragon Pulse,,,,85᠋,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Focus Blast,,,,120,70%,5PP,,Sleep Powder,,,,--,75%,15PP,,Yawn,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#221 Piloswine,,,,,Lv.59,,,#221 Piloswine,,,,,Lv.59,,,#473 Mamoswine,,,,,Lv.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ICE,,,GROUND,,,,,ICE,,,GROUND,,,,,ICE,,,GROUND,,,,,,,,,,,,,,,,,,,,,,,,,
,,SKIER BJORN [753],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER EIGHT BADGES),100,100,80,60,60,50,450,,100,100,80,60,60,50,450,,110,130,80,70,60,80,530,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Thick Fat (!),,,,,No Item,,,Thick Fat (!),,,,,No Item,,,Thick Fat឵ (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Impish (+Def, -SpA)",,,,,,12 IV,,"Impish (+Def, -SpA)",,,,,,12 IV,,"Adamant (+Atk, -SpA)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thrash,,,,120᠎,100%,10PP᠋,,Thrash,,,,120᠎,100%,10PP᠋,,Thrash,,,,120᠎,100%,10PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,,Icicle Crash (!),,,,85,90%,10PP,,Icicle Crash (!),,,,85,90%,10PP,,Icicle Crash (!),,,,85,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Amnesia,,,,--,--,20PP,,Amnesia,,,,--,--,20PP,,Scary Face,,,,--,100%᠎,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Blizzard,,,,110᠋,70%,5PP,,Blizzard,,,,110᠋,70%,5PP,,Blizzard,,,,110᠋,70%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#473 Mamoswine,,,,,Lv.72,,,#473 Mamoswine,,,,,Lv.72,,,#473 Mamoswine,,,,,Lv.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ICE,,,GROUND,,,,,ICE,,,GROUND,,,,,ICE,,,GROUND,,,,,,,,,,,,,,,,,,,,,,,,,
,,SKIER BJORN [754],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),110,130,80,70,60,80,530,,110,130,80,70,60,80,530,,110,130,80,70,60,80,530,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Thick Fat឵ (!),,,,,No Item,,,Thick Fat឵ (!),,,,,No Item,,,Thick Fat឵ (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bold (+Def, -Atk)",,,,,,12 IV,,"Bold (+Def, -Atk)",,,,,,12 IV,,"Bold (+Def, -Atk)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Thrash,,,,120᠎,100%,10PP᠋,,Thrash,,,,120᠎,100%,10PP᠋,,Thrash,,,,120᠎,100%,10PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,,Icicle Crash (!),,,,85,90%,10PP,,Icicle Crash (!),,,,85,90%,10PP,,Icicle Crash (!),,,,85,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Scary Face,,,,--,100%᠎,10PP,,Scary Face,,,,--,100%᠎,10PP,,Scary Face,,,,--,100%᠎,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Blizzard,,,,110᠋,70%,5PP,,Blizzard,,,,110᠋,70%,5PP,,Blizzard,,,,110᠋,70%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#124 Jynx,,,,,Lv.59,,,#478 Froslass,,,,,Lv.59,,,#124 Jynx,,,,,Lv.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ICE,,,PSYCHIC,,,,,ICE,,,GHOST,,,,,ICE,,,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,
,,SKIER MADISON [757],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER EIGHT BADGES),75᠎,40᠋,35,125᠎,95,95,465᠎,,70,70᠋,70,110᠎,70,110,500᠎,,75᠎,40᠋,35,125᠎,95,95,465᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Dry Skin (!),,,,,No Item,,,Levitate  (!),,,,,No Item,,,Dry Skin (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Jolly (+Spe, -SpA)",,,,,,12 IV,,"Gentle (+SpD, -Def)",,,,,,12 IV,,"Jolly (+Spe, -SpA)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Perish Song,,,,--,--,5PP,,Switcheroo,,,,--,100%,10PP,,Perish Song,,,,--,--,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Blizzard,,,,110᠋,70%,5PP,,Hail,,,,--,--,10PP,,Blizzard,,,,110᠋,70%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nasty Plot,,,,--,--,20PP,,Blizzard,,,,110᠋,70%,5PP,,Nasty Plot,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Psycho Boost,,,,140,90%,5PP,,Destiny Bond,,,,--,--,5PP,,Psycho Boost,,,,140,90%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#124 Jynx,,,,,Lv.70,,,#478 Froslass,,,,,Lv.70,,,#124 Jynx,,,,,Lv.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ICE,,,PSYCHIC,,,,,ICE,,,GHOST,,,,,ICE,,,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,
,,SKIER MADISON [758],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),75᠎,40᠋,35,125᠎,95,95,465᠎,,70,70᠋,70,110᠎,70,110,500᠎,,75᠎,40᠋,35,125᠎,95,95,465᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Dry Skin (!),,,,,No Item,,,Levitate  (!),,,,,No Item,,,Dry Skin (!),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Calm (+SpD, -Atk)",,,,,,12 IV,,"Sassy (+SpD, -Spe)",,,,,,12 IV,,"Calm (+SpD, -Atk)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Perish Song,,,,--,--,5PP,,Switcheroo,,,,--,100%,10PP,,Perish Song,,,,--,--,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Blizzard,,,,110᠋,70%,5PP,,Hail,,,,--,--,10PP,,Blizzard,,,,110᠋,70%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nasty Plot,,,,--,--,20PP,,Blizzard,,,,110᠋,70%,5PP,,Nasty Plot,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Psycho Boost,,,,140,90%,5PP,,Destiny Bond,,,,--,--,5PP,,Psycho Boost,,,,140,90%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#275 Shiftry,,,,,Lv.72,,,#334 Altaria,,,,,Lv.72,,,#242 Blissey,,,,,Lv.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,GRASS,,,DARK,,,,,DRAGON,,,FAIRY឵ ឵,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACE TRAINER OLIVIA [649],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),90,100,60,90,60,80,480,,75,90᠎,90,90᠎,105,80,530᠎,,255,10,10,75,135,55,540,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Chlorophyll,,,,,No Item,,,Cloud Nine (!),,,,,No Item,,,Serene Grace឵ ឵,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Naive (+Spe, -SpD)",,,,,,30 IV,,"Relaxed (+Def, -Spe)",,,,,,30 IV,,Serious (Neutral),,,,,,30 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Leaf Blade,,,,90,100%,15PP,,Dragon Pulse,,,,85᠋,100%,10PP,,Hyper Voice,,,,90,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Dark Pulse,,,,80,100%,15PP,,Moonblast (!),,,,95,100%,15PP,,Thunderbolt,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Hurricane (!),,,,110,70%,10PP,,Flamethrower,,,,90᠋,100%,15PP,,Soft-Boiled,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fake Out,,,,40,100%,10PP,,Ice Beam,,,,90᠋,100%,10PP,,Flamethrower,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNOWPOINT CITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SNOWPOINT TEMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#297 Hariyama,,,,,Lv.70,,,#068 Machamp,,,,,Lv.70,,,#062 Poliwrath,,,,,Lv.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FIGHTING,,,,,,,,FIGHTING,,,,,,,,WATER,,,FIGHTING,,,,,,,,,,,,,,,,,,,,,,,,,
,,BLACK BELT PHILIP [699],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER CYNTHIA),144,120,60,40,60,50,474,,90,130,80,65,85,55,505,,90,95᠎,95,70,90,70,510᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Thick Fat,,,,,No Item,,,Guts,,,,,No Item,,,Water Absorb,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Quirky (Neutral),,,,,,24 IV,,"Lonely (+Atk, -Def)",,,,,,24 IV,,"Careful (+SpD, -SpA)",,,,,,24 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Endure,,,,--,--,10PP,,Scary Face,,,,--,100%᠎,10PP,,Brick Break,,,,75,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Close Combat,,,,120,100%,5PP,,Dynamic Punch,,,,100,50%,5PP,,Dynamic Punch,,,,100,50%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Reversal,,,,--,100%,15PP,,Close Combat,,,,120,100%,5PP,,Mind Reader,,,,--,--,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Counter,,,,--,100%,20PP,,Superpower,,,,120,100%,5PP,,Close Combat,,,,120,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#460 Abomasnow,,,,,Lv.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ICE,,,GRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SKIER ANDREA [755],HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(AFTER EIGHT BADGES),90,92,75,92,85,60,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,No Item,,,Snow Warning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mild (+SpA, -Def)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Mist,,,,--,--,30PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Icicle Crash (!),,,,85,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Blizzard,,,,110᠋,70%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Sheer Cold,,,,--,30%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#460 Abomasnow,,,,,Lv.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ICE,,,GRASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
